"","N1","N2","N3","T1","T2","T3","U1","U2","U3","U87"
"hsa-mir-30c-1_120",8291.21775378982,7047.04508800626,11287.2579883153,7365.28714321432,4929.8118044174,6748.19572923907,7811.09390252533,13372.3022789108,9988.69981244981,5055.41626214772
"hsa-miR-30c-5p_121",8227.24417088825,6975.53448286967,11231.824775557,7198.03715345037,4794.55411293013,6602.20111009688,7717.10148627088,13297.3968150962,9889.89447278064,4659.5423961171
"hsa-miR-30c-1-3p_122",48.2819493596728,59.5921709471624,36.9554751722204,67.9060108816072,68.1017747348529,85.7428715596998,56.7195615328603,53.6636158672118,67.6036534578548,101.643289926779
"hsa-mir-6733_123",3.62114620197546,1.08349401722113,2.63967679801574,3.3533832534127,7.56686385942809,2.31737490701891,3.24111780187773,2.23598399446716,4.16022482817568,8.91607806375259
"hsa-miR-6733-5p_124",1.20704873399182,1.08349401722113,2.63967679801574,1.67669162670635,4.72928991214256,0.772458302339638,1.62055890093887,1.11799199723358,2.08011241408784,8.91607806375259
"hsa-miR-6733-3p_125",2.41409746798364,1.08349401722113,0,1.67669162670635,2.83757394728554,1.54491660467928,1.62055890093887,1.11799199723358,2.08011241408784,0
"hsa-mir-6734_126",6.0352436699591,4.33397606888454,1.31983839900787,1.25751872002976,1.89171596485702,1.54491660467928,2.4308383514083,2.23598399446716,2.08011241408784,0
"hsa-miR-6734-5p_127",3.62114620197546,2.16698803444227,0,1.25751872002976,0.945857982428512,0,0.810279450469433,2.23598399446716,2.08011241408784,0
"hsa-miR-6734-3p_128",2.41409746798364,2.16698803444227,1.31983839900787,0,0.945857982428512,1.54491660467928,1.62055890093887,0,0,0
"hsa-mir-6735_129",8.44934113794274,11.9184341894325,9.2388687930551,5.86842069347223,6.62100587699958,3.08983320935855,6.48223560375546,8.94393597786863,14.5607868986149,0
"hsa-miR-6735-5p_130",2.41409746798364,9.75144615499021,5.27935359603149,4.19172906676588,1.89171596485702,2.31737490701891,4.05139725234716,7.82594398063505,7.28039344930745,0
"hsa-miR-6735-3p_131",6.0352436699591,2.16698803444227,1.31983839900787,2.09586453338294,3.78343192971405,0.772458302339638,2.4308383514083,1.11799199723358,7.28039344930745,0
"hsa-mir-6079_132",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-miR-6079_133",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-5584_134",1.20704873399182,4.33397606888454,2.63967679801574,2.51503744005953,0.945857982428512,1.54491660467928,2.4308383514083,7.82594398063505,2.08011241408784,0
"hsa-miR-5584-5p_135",1.20704873399182,3.2504820516634,2.63967679801574,1.67669162670635,0,1.54491660467928,1.62055890093887,4.47196798893431,2.08011241408784,0
"hsa-miR-5584-3p_136",0,1.08349401722113,0,0.838345813353176,0.945857982428512,0,0.810279450469433,3.35397599170074,0,0
"hsa-mir-4421_137",1.20704873399182,2.16698803444227,0,0,0,0,0,0,0,0
"hsa-miR-4421_138",1.20704873399182,2.16698803444227,0,0,0,0,0,0,0,0
"hsa-mir-6500_139",1.20704873399182,1.08349401722113,0,0,0,0,0,0,0,0
"hsa-miR-6500-5p_140",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6500-3p_141",1.20704873399182,1.08349401722113,0,0,0,0,0,0,0,0
"hsa-mir-761_142",0,0,0,0,0,0.772458302339638,0,0,0,0
"hsa-miR-761_143",0,0,0,0,0,0,0,0,0,0
"hsa-mir-1273f_144",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273f_145",0,0,0,0,0,0,0,0,0,0
"hsa-mir-5095_146",0,0,0,0,0,0,0,0,0,0
"hsa-miR-5095_147",0,0,0,0,0,0,0,0,0,0
"hsa-mir-1273g_148",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273g-5p_149",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1273g-3p_150",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4781_151",1.20704873399182,3.2504820516634,0,3.3533832534127,2.83757394728554,1.54491660467928,0.810279450469433,6.70795198340147,2.08011241408784,1.78321561275052
"hsa-miR-4781-5p_152",0,0,0,0.838345813353176,1.89171596485702,0,0,0,0,0
"hsa-miR-4781-3p_153",1.20704873399182,3.2504820516634,0,2.51503744005953,0,1.54491660467928,0.810279450469433,6.70795198340147,2.08011241408784,1.78321561275052
"hsa-mir-4422_154",0,0,0,0.419172906676588,0.945857982428512,0.772458302339638,0,0,0,0
"hsa-miR-4422_155",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4711_156",0,0,0,0,0,0,0.810279450469433,2.23598399446716,1.04005620704392,0
"hsa-miR-4711-5p_157",0,0,0,0,0,0,0.810279450469433,2.23598399446716,1.04005620704392,0
"hsa-miR-4711-3p_158",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3116-1_159",0,1.08349401722113,0,2.09586453338294,5.67514789457107,2.31737490701891,2.4308383514083,0,1.04005620704392,0
"hsa-miR-3116_160",0,1.08349401722113,0,0.419172906676588,0.945857982428512,0,2.4308383514083,0,1.04005620704392,0
"hsa-mir-3116-2_161",0,1.08349401722113,0,2.09586453338294,5.67514789457107,2.31737490701891,2.4308383514083,0,1.04005620704392,0
"hsa-miR-3116_162",0,0,0,1.67669162670635,4.72928991214256,2.31737490701891,0,0,0,0
"hsa-mir-6068_163",0,0,0,0,0,0,0,0,0,0
"hsa-miR-6068_164",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4794_165",0,0,0,0.419172906676588,0.945857982428512,0.772458302339638,0.810279450469433,0,0,0
"hsa-miR-4794_166",0,0,0,0.419172906676588,0.945857982428512,0.772458302339638,0.810279450469433,0,0,0
"hsa-mir-3671_167",0,0,0,0,0,0,0,0,0,0
"hsa-miR-3671_168",0,0,0,0,0,0,0,0,0,0
"hsa-mir-101-1_169",5570.52990737225,6797.8414640454,5002.18753223983,6794.79281722749,4810.63369863141,4267.8321204265,6572.17662275757,5106.98744336299,5282.44547557607,22468.5167206565
"hsa-miR-101-5p_170",0,0,0,0,0.945857982428512,1.54491660467928,0,0,0,1.78321561275052
"hsa-miR-101-3p_171",5570.52990737225,6797.8414640454,5002.18753223983,6794.37364432081,4809.68784064898,4266.28720382182,6572.17662275757,5105.86945136575,5280.36536316199,22450.684564529
"hsa-mir-3117_172",259.515477808241,249.203623960861,234.931235023401,10.4793226669147,5.67514789457107,3.08983320935855,1.62055890093887,3.35397599170074,4.16022482817568,139.09081779454
"hsa-miR-3117-3p_173",259.515477808241,249.203623960861,234.931235023401,10.4793226669147,5.67514789457107,3.08983320935855,1.62055890093887,3.35397599170074,4.16022482817568,133.741170956289
"hsa-miR-3117-5p_174",0,0,0,0,0,0,0,0,0,5.34964683825155
"hsa-mir-1262_175",22.9339259458446,15.1689162410959,10.558707192063,1.25751872002976,0.945857982428512,0,2.4308383514083,6.70795198340147,6.24033724226352,12.4825092892536
"hsa-miR-1262_176",22.9339259458446,15.1689162410959,10.558707192063,1.25751872002976,0.945857982428512,0,2.4308383514083,6.70795198340147,6.24033724226352,12.4825092892536
"hsa-mir-186_177",3184.19456027042,3217.97723114677,3369.5474326671,4618.02791285597,5419.76623931537,6228.3312917645,3276.77009769839,3859.30837445031,3459.22694462808,1581.71224850971
"hsa-miR-186-5p_178",3184.19456027042,3215.81024311233,3366.90775586908,4611.32114634914,5416.92866536809,6225.24145855514,3272.71870044604,3858.19038245308,3455.0667197999,1574.57938605871
"hsa-miR-186-3p_179",0,0,0,4.19172906676588,2.83757394728554,0,2.4308383514083,1.11799199723358,3.12016862113176,1.78321561275052
"hsa-mir-7156_180",1.20704873399182,0,1.31983839900787,0,0,0,0,0,0,0
"hsa-miR-7156-5p_181",1.20704873399182,0,1.31983839900787,0,0,0,0,0,0,0
"hsa-miR-7156-3p_182",0,0,0,0,0,0,0,0,0,0
"hsa-mir-4423_183",0,0,0,1.25751872002976,5.67514789457107,6.1796664187171,2.4308383514083,2.23598399446716,3.12016862113176,94.5104274757774
"hsa-miR-4423-5p_184",0,0,0,0.419172906676588,0.945857982428512,1.54491660467928,0,1.11799199723358,0,24.9650185785072
"hsa-miR-4423-3p_185",0,0,0,0.838345813353176,4.72928991214256,4.63474981403783,2.4308383514083,1.11799199723358,3.12016862113176,69.5454088972702
"hsa-mir-7856_186",0,0,0,0,0,0,0,0,0,0
"hsa-miR-7856-5p_187",0,0,0,0,0,0,0,0,0,0
"hsa-mir-760_188",67.594729103542,63.926147016047,87.1093343345195,40.2405990409524,45.4011831565686,41.7127483263404,85.0793422992904,99.5012877537885,81.1243841494258,1.78321561275052
"hsa-miR-760_189",66.3876803695501,63.926147016047,85.7894959355117,39.4022532275993,45.4011831565686,41.7127483263404,83.4587833983516,98.3832957565549,81.1243841494258,1.78321561275052
"hsa-mir-378g_190",0,0,0,2.09586453338294,0,0,1.62055890093887,1.11799199723358,1.04005620704392,12.4825092892536
"hsa-miR-378g_191",0,0,0,2.09586453338294,0,0,1.62055890093887,1.11799199723358,1.04005620704392,12.4825092892536
"hsa-mir-2682_192",183.471407566757,134.353258135421,147.821900688882,17.1860891737401,20.8088756134273,17.7665409538117,57.5298409833297,58.1355838561461,53.04286655924,7.13286245100207
"hsa-miR-2682-5p_193",178.643212630789,127.852294032094,141.222708693842,16.3477433603869,19.8630176309987,14.6767077444531,54.288723181452,49.1916478782775,52.002810352196,7.13286245100207
"hsa-miR-2682-3p_194",4.82819493596728,6.50096410332681,6.59919199503936,0.838345813353176,0.945857982428512,3.08983320935855,3.24111780187773,8.94393597786863,1.04005620704392,0
"hsa-mir-137_195",269.171867680176,271.956998322505,287.724770983716,28.0845847473314,27.4298814904268,29.3534154889062,77.7868272450655,96.1473117620877,82.1644403564697,1.78321561275052
"hsa-miR-137_196",254.687282872274,265.456034219178,278.485902190661,27.2462389339782,27.4298814904268,29.3534154889062,76.1662683441267,93.9113277676206,79.044271735338,1.78321561275052
"hsa-mir-553_197",0,0,0,0,0,0,0,0,0,0
"hsa-miR-553_198",0,0,0,0,0,0,0,0,0,0
"hsa-mir-7852_199",0,2.16698803444227,0,0,0,0,0,0,0,0
"hsa-miR-7852-3p_200",0,1.08349401722113,0,0,0,0,0,0,0,0
"hsa-mir-197_201",2571.01380340258,1433.46258478356,1468.98013809576,1192.12774658822,1396.08638206448,1552.64118770267,1963.30710848744,1465.68750837322,1139.90160292014,923.705687404768
"hsa-miR-197-3p_202",2555.32216986068,1422.62764461135,1457.10159250469,1175.36083032115,1386.6278022402,1532.55727184184,1948.72207837899,1453.38959640365,1130.54109705674,893.391021988009
"hsa-miR-197-5p_203",9.65638987193456,8.66795213776908,2.63967679801574,6.28759360014882,6.62100587699958,10.0419579304153,9.72335340563319,3.35397599170074,4.16022482817568,1.78321561275052
"hsa-mir-4256_204",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4256_205",0,0,0,0,0,0,0,0,0,0
"hsa-mir-548ac_206",0,1.08349401722113,0,0.838345813353176,0.945857982428512,0.772458302339638,1.62055890093887,6.70795198340147,2.08011241408784,1.78321561275052
"hsa-miR-548ac_207",0,1.08349401722113,0,0.838345813353176,0.945857982428512,0.772458302339638,1.62055890093887,4.47196798893431,2.08011241408784,1.78321561275052
"hsa-mir-320b-1_208",195.541894906675,165.774584634834,113.506102314677,303.062011527173,269.569524992126,249.504031655703,256.048306348341,167.698799585037,164.328880712939,153.356542696544
"hsa-miR-320b_209",195.541894906675,165.774584634834,113.506102314677,303.062011527173,269.569524992126,249.504031655703,256.048306348341,167.698799585037,164.328880712939,153.356542696544
"hsa-mir-942_210",78.4581677094683,102.931931636008,102.947395122614,159.70487744378,174.983726749275,169.94082651472,227.688525581911,292.913903275198,336.97821108223,108.776152377782
"hsa-miR-942-5p_211",70.0088265715256,93.1804854810176,89.7490111325353,140.842096643334,153.228993153419,152.946743863248,187.984832508908,235.896311416285,296.416019007517,99.860074314029
"hsa-miR-942-3p_212",8.44934113794274,9.75144615499021,13.1983839900787,18.8627808004465,21.7547335958558,16.994082651472,39.7036930730022,57.0175918589125,40.5621920747129,8.91607806375259
"hsa-mir-3118-1_213",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-miR-3118_214",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-mir-3118-2_215",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-miR-3118_216",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-3118-3_217",0,0,0,0,0,0,0,0,0,0
"hsa-miR-3118_218",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6077-1_219",0,0,0,0,0,0,0,1.11799199723358,0,0
"hsa-miR-6077_220",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6736_221",1.20704873399182,2.16698803444227,2.63967679801574,0,0.945857982428512,0.772458302339638,0,0,1.04005620704392,1.78321561275052
"hsa-miR-6736-5p_222",0,2.16698803444227,2.63967679801574,0,0,0.772458302339638,0,0,0,1.78321561275052
"hsa-miR-6736-3p_223",1.20704873399182,0,0,0,0.945857982428512,0,0,0,1.04005620704392,0
"hsa-mir-5087_224",1.20704873399182,1.08349401722113,2.63967679801574,3.77255616008929,5.67514789457107,1.54491660467928,0,0,1.04005620704392,0
"hsa-miR-5087_225",1.20704873399182,1.08349401722113,1.31983839900787,2.09586453338294,4.72928991214256,1.54491660467928,0,0,0,0
"hsa-mir-6077-2_226",0,0,1.31983839900787,0,0,0,0,0,0,1.78321561275052
"hsa-miR-6077_227",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6878_228",2.41409746798364,1.08349401722113,0,0.838345813353176,0,0,0.810279450469433,1.11799199723358,0,0
"hsa-miR-6878-5p_229",1.20704873399182,0,0,0.419172906676588,0,0,0.810279450469433,1.11799199723358,0,0
"hsa-miR-6878-3p_230",1.20704873399182,1.08349401722113,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-4257_231",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4257_232",0,0,0,0,0,0,0,0,0,0
"hsa-mir-554_233",0,0,0,0,0,0,0,0,0,0
"hsa-miR-554_234",0,0,0,0,0,0,0,0,0,0
"hsa-mir-8083_235",0,0,0,0,0,0,0,0,0,0
"hsa-miR-8083_236",0,0,0,0,0,0,0,0,0,0
"hsa-mir-6737_237",3.62114620197546,3.2504820516634,0,1.67669162670635,0.945857982428512,3.08983320935855,0.810279450469433,2.23598399446716,2.08011241408784,0
"hsa-miR-6737-5p_238",0,1.08349401722113,0,0,0,0,0,0,0,0
"hsa-miR-6737-3p_239",3.62114620197546,2.16698803444227,0,1.67669162670635,0.945857982428512,3.08983320935855,0.810279450469433,2.23598399446716,2.08011241408784,0
"hsa-mir-5698_240",0,0,0,0,0,0,0.810279450469433,0,2.08011241408784,0
"hsa-miR-5698_241",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-mir-190b_242",3.62114620197546,5.41747008610567,2.63967679801574,8.38345813353176,17.0254436837132,6.1796664187171,17.0158684598581,11.1799199723358,11.4406182774831,0
"hsa-miR-190b_243",3.62114620197546,5.41747008610567,2.63967679801574,8.38345813353176,17.0254436837132,4.63474981403783,17.0158684598581,11.1799199723358,9.36050586339529,0
"hsa-mir-4258_244",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4258_245",0,0,0,0,0,0,0,0,0,0
"hsa-mir-92b_246",5183.06726376088,4582.09619882818,5358.54389997196,5154.569233402,5699.74020211421,5633.53839896298,5766.75884899095,6014.79694511665,6584.59584679506,7667.82713482722
"hsa-miR-92b-5p_247",230.546308192438,143.02121027319,178.178183866063,189.466153817818,201.467750257273,208.563741631702,279.546410411954,324.217679197738,293.295850386386,151.573327083794
"hsa-miR-92b-3p_248",4952.52095556844,4439.07498855499,5180.3657161059,4964.68390667751,5498.27245185694,5424.97465733128,5487.212438579,5690.57926591891,6291.29999640868,7516.25380774343
"hsa-mir-555_249",0,0,0,0.419172906676588,0,0,0,0,1.04005620704392,1.78321561275052
"hsa-miR-555_250",0,0,0,0,0,0,0,0,1.04005620704392,0
"hsa-mir-6738_251",3.62114620197546,6.50096410332681,2.63967679801574,1.67669162670635,1.89171596485702,0.772458302339638,0.810279450469433,0,2.08011241408784,0
"hsa-miR-6738-5p_252",0,0,0,0,0.945857982428512,0,0,0,1.04005620704392,0
"hsa-miR-6738-3p_253",3.62114620197546,6.50096410332681,2.63967679801574,1.67669162670635,0.945857982428512,0.772458302339638,0.810279450469433,0,1.04005620704392,0
"hsa-mir-9-1_254",32593.9369639811,27031.0087416329,26062.8488652084,17367.1718694244,14680.6617452729,16271.8341387845,181125.006681234,147749.350386401,147191.874589477,37875.499614821
"hsa-miR-9-5p_255",31781.5931660046,26224.8891928203,25274.9053410007,16871.290320826,14193.5448843222,15667.7717463549,176883.193758027,141514.309017829,142242.247100155,37012.4232582497
"hsa-miR-9-3p_256",813.550846710487,808.286536846967,787.943524207699,496.30072150508,487.116860950684,604.062392429597,4241.81292320748,6235.04136857167,4949.62748932202,863.07635657125
"hsa-mir-765_257",1.20704873399182,0,0,0,0,0.772458302339638,0.810279450469433,0,0,0
"hsa-miR-765_258",1.20704873399182,0,0,0,0,0.772458302339638,0.810279450469433,0,0,0
"hsa-mir-4259_259",0,0,0,0,0,0,0,0,0,0
"hsa-miR-4259_260",0,0,0,0,0,0,0,0,0,0
"hsa-mir-5187_261",1.20704873399182,1.08349401722113,1.31983839900787,0.419172906676588,0,2.31737490701891,0.810279450469433,0,0,0
"hsa-miR-5187-5p_262",1.20704873399182,1.08349401722113,1.31983839900787,0,0,2.31737490701891,0.810279450469433,0,0,0
"hsa-miR-5187-3p_263",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-4654_264",2.41409746798364,1.08349401722113,0,0.419172906676588,0.945857982428512,0,3.24111780187773,3.35397599170074,0,0
"hsa-miR-4654_265",2.41409746798364,1.08349401722113,0,0.419172906676588,0.945857982428512,0,3.24111780187773,3.35397599170074,0,0
"hsa-mir-556_266",3.62114620197546,6.50096410332681,9.2388687930551,8.38345813353176,8.51272184185661,13.9042494421135,25.9289424150218,43.6016878921096,30.1616300042737,17.8321561275052
"hsa-miR-556-5p_267",2.41409746798364,3.2504820516634,7.91903039404723,7.96428522685517,4.72928991214256,10.8144162327549,20.2569862617358,34.6577519142409,24.9613489690541,10.6992936765031
"hsa-miR-556-3p_268",1.20704873399182,3.2504820516634,1.31983839900787,0.419172906676588,3.78343192971405,3.08983320935855,5.67195615328603,8.94393597786863,5.2002810352196,7.13286245100207
"hsa-mir-3658_269",0,0,1.31983839900787,2.51503744005953,0,1.54491660467928,0.810279450469433,0,0,1.78321561275052
"hsa-miR-3658_270",0,0,0,1.25751872002976,0,1.54491660467928,0,0,0,0
"hsa-mir-921_271",0,0,0,0,0,0,0,0,0,0
"hsa-miR-921_272",0,0,0,0,0,0,0,0,0,0
"hsa-mir-1255b-2_273",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-5p_274",0,0,0,0,0,0,0,0,0,0
"hsa-miR-1255b-2-3p_275",0,0,0,0,0,0,0,0,0,0
"hsa-mir-557_276",0,0,0,0,0,0,0,0,0,0
"hsa-miR-557_277",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3119-2_278",0,0,0,0,0,0,0,0,0,0
"hsa-miR-3119_279",0,0,0,0,0,0,0,0,0,0
"hsa-mir-3119-1_280",0,0,0,0,0,0,0,0,0,0
"hsa-miR-3119_281",0,0,0,0,0,0,0,0,0,0
"hsa-mir-1295a_282",2.41409746798364,2.16698803444227,3.95951519702361,1.25751872002976,1.89171596485702,0.772458302339638,0,1.11799199723358,0,0
"hsa-miR-1295a_283",2.41409746798364,2.16698803444227,3.95951519702361,1.25751872002976,1.89171596485702,0.772458302339638,0,1.11799199723358,0,0
"hsa-mir-1295b_284",2.41409746798364,2.16698803444227,3.95951519702361,1.25751872002976,1.89171596485702,0.772458302339638,0,1.11799199723358,0,0
"hsa-miR-1295b-5p_285",2.41409746798364,2.16698803444227,3.95951519702361,1.25751872002976,1.89171596485702,0.772458302339638,0,1.11799199723358,0,0
"hsa-miR-1295b-3p_286",0,0,0,0,0,0,0,0,0,0
"hsa-mir-214_287",2803.974209063,2125.81526178787,2293.87913747568,3.3533832534127,4.72928991214256,2.31737490701891,2.4308383514083,3.35397599170074,6.24033724226352,8.91607806375259
"hsa-miR-214-5p_288",468.334908788826,494.073271852838,468.542631647794,2.51503744005953,1.89171596485702,1.54491660467928,0.810279450469433,3.35397599170074,3.12016862113176,7.13286245100207
"hsa-miR-214-3p_289",2327.18995913623,1620.90704976282,1809.49844503979,0.838345813353176,2.83757394728554,0.772458302339638,1.62055890093887,0,3.12016862113176,1.78321561275052
"hsa-mir-3120_290",2803.974209063,2125.81526178787,2293.87913747568,3.3533832534127,4.72928991214256,2.31737490701891,2.4308383514083,3.35397599170074,6.24033724226352,8.91607806375259
"hsa-miR-3120-3p_291",465.920811320843,492.989777835616,468.542631647794,2.51503744005953,1.89171596485702,1.54491660467928,0.810279450469433,3.35397599170074,3.12016862113176,7.13286245100207
"hsa-miR-3120-5p_292",2335.63930027417,1630.65849591781,1824.01666742888,0.838345813353176,2.83757394728554,0.772458302339638,0.810279450469433,0,3.12016862113176,1.78321561275052
"hsa-mir-199a-2_293",21998.4631770009,20915.7685084368,25614.1038095458,6358.01464847048,5444.35854685851,5837.46739078064,13.7747506579804,16.7698799585037,60.3232600085474,28.5314498040083
"hsa-miR-199a-5p_294",10770.495853409,11049.4719876211,12980.6106542424,3364.70092189297,2519.76566518956,2801.70626258587,8.10279450469433,10.0619279751022,24.9613489690541,10.6992936765031
"hsa-miR-199a-3p_295",11223.1391286559,9866.29652081565,12634.8129937024,2993.31372657751,2924.59288166896,3035.76112819478,5.67195615328603,6.70795198340147,35.3619110394933,17.8321561275052
"hsa-mir-488_296",2.41409746798364,2.16698803444227,5.27935359603149,0,0,0,0,0,0,0
"hsa-miR-488-5p_297",2.41409746798364,1.08349401722113,1.31983839900787,0,0,0,0,0,0,0
"hsa-miR-488-3p_298",0,1.08349401722113,3.95951519702361,0,0,0,0,0,0,0
"hsa-mir-4424_299",0,1.08349401722113,1.31983839900787,0.838345813353176,0.945857982428512,0,1.62055890093887,1.11799199723358,0,5.34964683825155
"hsa-miR-4424_300",0,1.08349401722113,1.31983839900787,0,0.945857982428512,0,0,0,0,1.78321561275052
"hsa-mir-3121_301",0,2.16698803444227,1.31983839900787,0.838345813353176,0.945857982428512,1.54491660467928,0.810279450469433,0,1.04005620704392,3.56643122550103
"hsa-miR-3121-3p_302",0,2.16698803444227,1.31983839900787,0.838345813353176,0.945857982428512,0.772458302339638,0.810279450469433,0,0,3.56643122550103
"hsa-miR-3121-5p_303",0,0,0,0,0,0.772458302339638,0,0,1.04005620704392,0
"hsa-mir-4426_304",8.44934113794274,4.33397606888454,5.27935359603149,3.77255616008929,1.89171596485702,5.40720811637746,0.810279450469433,0,0,1.78321561275052
"hsa-miR-4426_305",8.44934113794274,4.33397606888454,5.27935359603149,3.3533832534127,1.89171596485702,3.86229151169819,0.810279450469433,0,0,1.78321561275052
"hsa-mir-1278_306",72.4229240395092,50.9242188093933,31.6761215761889,156.770667097044,125.799111662992,101.192037606493,54.288723181452,57.0175918589125,47.8425855240204,117.692230441534
"hsa-miR-1278_307",72.4229240395092,50.9242188093933,31.6761215761889,156.770667097044,123.907395698135,101.192037606493,54.288723181452,57.0175918589125,45.7624731099325,117.692230441534
"hsa-mir-4735_308",1.20704873399182,0,0,0,0,0,0,0,0,0
"hsa-miR-4735-5p_309",1.20704873399182,0,0,0,0,0,0,0,0,0
"hsa-miR-4735-3p_310",0,0,0,0,0,0,0,0,0,0
"hsa-mir-181b-1_311",7987.04147282388,6285.3487938998,6576.75474225622,3337.03551005232,3351.17483174422,3701.62018481154,5285.45285541211,5604.49388213193,5307.40682454513,2624.89338196876
"hsa-miR-181b-5p_312",7768.56565197136,6098.98782293777,6411.77494238024,3220.50544199622,3238.61773183522,3586.52389776294,5160.66982003982,5496.04865840027,5212.76170970413,1970.45325208932
"hsa-miR-181b-3p_313",219.682869586511,186.360970962035,167.619476674,116.949240962768,118.232247803564,118.958578560304,125.593314822762,109.563215728891,94.6451148409968,654.44012987944
"hsa-mir-181a-1_314",20088.9120798259,19002.3180740243,19637.8755388381,8960.65922602542,7969.79935994264,7878.30222556196,13905.2056495059,16187.406127945,14726.1558355349,16794.3246408844
"hsa-miR-181a-5p_315",14856.3558179713,15355.2772120579,15040.8783950937,6206.69322916024,5740.41209535864,5925.52763724736,11392.5290736002,13910.0564295802,12445.3125734876,7847.93191171503
"hsa-miR-181a-3p_316",5227.72806691857,3645.95736794912,4595.67730534541,2752.70847814515,2226.54969063672,1950.45721340758,2512.67657590571,2277.3496983648,2279.80320584027,8946.39272916935
"hsa-mir-5191_317",0,0,2.63967679801574,0.838345813353176,0,0.772458302339638,0,0,0,1.78321561275052
"hsa-miR-5191_318",0,0,0,0.419172906676588,0,0,0,0,0,0
"hsa-mir-1231_319",0,1.08349401722113,0,0,0.945857982428512,0.772458302339638,0.810279450469433,0,0,1.78321561275052
"hsa-miR-1231_320",0,0,0,0,0.945857982428512,0,0,0,0,0
"hsa-mir-6739_321",0,3.2504820516634,6.59919199503936,6.70676650682541,1.89171596485702,3.08983320935855,2.4308383514083,4.47196798893431,6.24033724226352,0
"hsa-miR-6739-5p_322",0,0,1.31983839900787,0.419172906676588,0,0,0,0,0,0
"hsa-miR-6739-3p_323",0,3.2504820516634,5.27935359603149,6.28759360014882,1.89171596485702,3.08983320935855,2.4308383514083,4.47196798893431,6.24033724226352,0
"hsa-mir-6740_324",2.41409746798364,1.08349401722113,3.95951519702361,0.419172906676588,1.89171596485702,3.08983320935855,0,0,1.04005620704392,1.78321561275052
"hsa-miR-6740-5p_325",0,0,1.31983839900787,0.419172906676588,0,1.54491660467928,0,0,0,1.78321561275052
"hsa-miR-6740-3p_326",2.41409746798364,1.08349401722113,2.63967679801574,0,1.89171596485702,1.54491660467928,0,0,1.04005620704392,0
"hsa-mir-135b_327",1003.0574979472,968.643651395695,840.737060168014,233.060136112183,224.168341835557,254.91123977208,1290.77516459781,1297.98870878818,1115.98031015813,226.468382819316
"hsa-miR-135b-5p_328",957.189646055514,919.886420620744,798.502231399762,221.742467631915,212.818046046415,235.599782213589,1206.50610174899,1219.72926898183,1051.4968253214,224.685167206565
"hsa-miR-135b-3p_329",45.8678518916892,48.7572307749511,42.2348287682519,11.3176684802679,11.3502957891421,19.3114575584909,84.269062848821,78.2594398063505,64.4834848367231,1.78321561275052
"hsa-mir-6769b_330",2.41409746798364,2.16698803444227,1.31983839900787,2.93421034673611,0,3.08983320935855,1.62055890093887,0,0,1.78321561275052
"hsa-miR-6769b-5p_331",0,0,0,0,0,0,0.810279450469433,0,0,0
"hsa-miR-6769b-3p_332",2.41409746798364,2.16698803444227,1.31983839900787,2.93421034673611,0,3.08983320935855,0.810279450469433,0,0,1.78321561275052
"hsa-mir-29c_333",62.7665341675747,84.5125333432485,43.5546671672598,180.244349870933,166.471004907418,202.384075212985,218.775451626747,182.232695549073,128.966969673446,312.062732231341
"hsa-miR-29c-5p_334",31.3832670837873,26.0038564133072,22.4372527831338,81.319543895258,66.2100587699958,84.1979549550205,98.0438135068014,57.0175918589125,42.6423044888008,89.1607806375259
"hsa-miR-29c-3p_335",31.3832670837873,58.5086769299413,21.1174143841259,99.3439788823513,101.206804119851,118.186120257965,119.921358669476,125.215103690161,86.3246651846454,222.901951593815
"hsa-mir-29b-2_336",103.806191123297,114.85036582544,139.902870294834,235.575173552242,227.951773765271,251.821406562722,441.602300505841,514.276318727446,334.898098668142,1542.4815050292
"hsa-miR-29b-3p_337",88.1145575814029,97.5144615499021,108.226748718645,208.748107524941,190.117454468131,213.19849144574,414.86307864035,471.79262283257,293.295850386386,1540.69828941645
